坚果类,榛子,富含,营养素,紫衫酚
营养素,紫衫酚,有利于,疾病,卵巢癌
营养素,紫衫酚,有利于,疾病,乳腺癌
坚果类,榛子,有利于,疾病,心脑血管疾病
坚果类,榛子,富含,营养素,镁
坚果类,榛子,富含,营养素,钙
坚果类,榛子,富含,营养素,钾
坚果类,榛子,有利于,疾病,高血压
坚果类,榛子,有利于,器官,视力
营养素,辅酶q10,有利于,疾病,心血管疾病
营养素,精氨酸,有利于,疾病,心血管疾病
营养素,叶酸,有利于,疾病,心血管疾病
菌藻类,黑木耳,有利于,疾病,心血管疾病
蔬菜类,大蒜,有利于,疾病,心血管疾病
蔬菜类,洋葱,有利于,疾病,心血管疾病
蔬菜类,菠菜,富含,营养素,辅酶q10
蔬菜类,花椰菜,富含,营养素,辅酶q10
畜类,牛肉,富含,营养素,辅酶q11
畜类,猪肝,富含,营养素,辅酶q12
畜类,鹿茸,富含,营养素,精氨酸
蔬菜类,菠菜,富含,营养素,叶酸
蔬菜类,芦荟,富含,营养素,叶酸
蔬菜类,苹果,富含,营养素,叶酸
畜类,猪油,不利于,疾病,心血管疾病
畜类,牛油,不利于,疾病,心血管疾病
乳类,奶油,不利于,疾病,心血管疾病
蛋类,蛋黄,不利于,疾病,心血管疾病
畜类,肥肉,不利于,疾病,心血管疾病
蔬菜类,花椰菜,有利于,疾病,心血管疾病
蔬菜类,菠菜,有利于,疾病,心血管疾病
蔬菜类,花椰菜,富含,营养素,叶酸
蔬菜类,菠菜,富含,营养素,叶酸
水果类,橘子,富含,营养素,叶酸
蛋类,蛋黄,富含,营养素,卵磷脂
乳类,牛奶,富含,营养素,卵磷脂
大豆类,大豆,富含,营养素,卵磷脂
乳类,酵母,富含,营养素,卵磷脂
营养素,卵磷脂,有利于,器官,大脑
营养素,卵磷脂,有利于,疾病,高血脂
营养素,卵磷脂,有利于,疾病,冠心病
营养素,卵磷脂,有利于,器官,心脏
